FREQ,TEMP,DURATION,Lonely,Sample,ZFREQ,ZTEMP,ZDURATION,COMPOSITE
6,5,2,2.7,2,1.51708296926552,.0954359224347981,-1.79008099200287,-.059187366767515
5,4,5,2.89473684210526,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
6,4,4,2.65,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
3,5,4,2.3,2,-1.95053524619855,.0954359224347981,.123883914448873,-.577071803104958
5,6,6,2.65,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
5,5,4,1.7,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,5,3,1.3,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
3,2,2,2.55,2,-1.95053524619855,-2.82338308583645,-1.79008099200287,-2.18799977467929
6,4,4,2.05,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
5,5,4,1.85,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
6,6,4,1.85,2,1.51708296926552,1.06837559185855,.123883914448873,.903114158524315
3,4,4,2.05,2,-1.95053524619855,-.87750374698895,.123883914448873,-.901385026246208
4,5,6,2.05,2,-.794662507710522,.0954359224347981,2.03784882090061,.446207411874963
6,5,3,1.55,2,1.51708296926552,.0954359224347981,-.833098538776997,.259806784307775
5,5,3,2.35,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
4,3,3,1.7,2,-.794662507710522,-1.8504434164127,-.833098538776997,-1.15940148763341
5,6,5,3,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,7,5,1.25,2,.361210230777501,2.04131526128229,1.08086636767474,1.16113061991151
5,6,6,2.05,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
5,7,4,2.9,2,.361210230777501,2.04131526128229,.123883914448873,.842136468836223
5,4,1,2.36842105263158,2,.361210230777501,-.87750374698895,-2.74706344522874,-1.0877856538134
5,6,6,2.5,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
3,5,6,1.95,2,-1.95053524619855,.0954359224347981,2.03784882090061,.060916499045622
3,6,6,3,2,-1.95053524619855,1.06837559185855,2.03784882090061,.385229722186871
4,6,4,3.7,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
6,5,3,2.45,2,1.51708296926552,.0954359224347981,-.833098538776997,.259806784307775
4,4,3,2.45,2,-.794662507710522,-.87750374698895,-.833098538776997,-.835088264492157
5,5,4,1,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,4,2.4,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,5,2.25,2,-.794662507710522,1.06837559185855,1.08086636767474,.451526483940923
6,6,3,1.4,2,1.51708296926552,1.06837559185855,-.833098538776997,.584120007449025
5,5,4,1.7,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,4,3,2,2,-.794662507710522,-.87750374698895,-.833098538776997,-.835088264492157
5,5,4,2.68421052631579,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,3,1.15,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,4,5,2.6,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,6,4,1.6,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
3,4,2,1.15,2,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
5,6,3,2.5,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,4,2.9,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,4,2,1,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,5,5,2.2,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,6,4,1.9,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,4,2.8,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,4,1.95,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,3,2.05,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
4,5,3,2.05,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
5,6,4,2.55,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,7,5,3.65,2,.361210230777501,2.04131526128229,1.08086636767474,1.16113061991151
4,5,4,1.45,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,4,4,2.1,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
4,4,5,1.85,2,-.794662507710522,-.87750374698895,1.08086636767474,-.197099962341576
5,5,5,2.65,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,4,2.1,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
3,5,4,2.2,2,-1.95053524619855,.0954359224347981,.123883914448873,-.577071803104958
3,5,5,2.47368421052632,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
5,6,3,2.3,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
6,6,4,1.35,2,1.51708296926552,1.06837559185855,.123883914448873,.903114158524315
4,6,4,1.2,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,5,3,2.05,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,5,1.8,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
2,4,5,2.45,2,-3.10640798468657,-.87750374698895,1.08086636767474,-.967681788000259
2,3,4,2.6,2,-3.10640798468657,-1.8504434164127,.123883914448873,-1.6109891622168
5,4,3,3.4,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,4,2.1,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,5,2.85,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
3,4,5,2.55,2,-1.95053524619855,-.87750374698895,1.08086636767474,-.582390875170917
4,5,4,3.3,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,4,4,3.2,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
4,4,5,2.3,2,-.794662507710522,-.87750374698895,1.08086636767474,-.197099962341576
5,6,3,2.15,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,4,5,2.9,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,6,3,2.5,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,6,4,2.3,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,6,5,3,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,5,3,2.1,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,3,3.2,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,3,2,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,4,2,1.25,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
4,4,5,2.05,2,-.794662507710522,-.87750374698895,1.08086636767474,-.197099962341576
5,7,5,2.15,2,.361210230777501,2.04131526128229,1.08086636767474,1.16113061991151
3,4,4,2.65,2,-1.95053524619855,-.87750374698895,.123883914448873,-.901385026246208
4,6,3,2.6,2,-.794662507710522,1.06837559185855,-.833098538776997,-.186461818209658
4,3,4,1,2,-.794662507710522,-1.8504434164127,.123883914448873,-.840407336558116
2,2,1,3.15,2,-3.10640798468657,-2.82338308583645,-2.74706344522874,-2.89228483858392
6,5,4,2.4,2,1.51708296926552,.0954359224347981,.123883914448873,.578800935383065
4,5,4,2.6,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,6,6,3.35,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
5,6,4,2.61111111111111,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
6,4,4,1.55,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
6,4,4,2.55,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
3,5,3,3.2,2,-1.95053524619855,.0954359224347981,-.833098538776997,-.896065954180248
5,4,3,1.75,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,5,3.55,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
6,6,4,1.85,2,1.51708296926552,1.06837559185855,.123883914448873,.903114158524315
4,6,3,2.2,2,-.794662507710522,1.06837559185855,-.833098538776997,-.186461818209658
4,5,5,2.6,2,-.794662507710522,.0954359224347981,1.08086636767474,.127213260799673
5,6,5,2.05,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,6,3,3.45,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,7,4,2.05,2,-.794662507710522,2.04131526128229,.123883914448873,.456845556006882
5,4,5,3.15,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
3,5,4,1.55,2,-1.95053524619855,.0954359224347981,.123883914448873,-.577071803104958
2,4,5,2.4,2,-3.10640798468657,-.87750374698895,1.08086636767474,-.967681788000259
6,2,4,2.55,2,1.51708296926552,-2.82338308583645,.123883914448873,-.394138734040683
6,4,4,2.6,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
4,6,4,2.25,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,6,3,2.9,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,3,4,3.52631578947368,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
5,6,4,2,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,4,1.75,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,4,1.95,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
2,3,3,1.35,2,-3.10640798468657,-1.8504434164127,-.833098538776997,-1.92998331329209
5,5,5,1.4,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,6,3,2.25,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,3,4,2.68421052631579,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
1,4,3,2.25,2,-4.26228072317459,-.87750374698895,-.833098538776997,-1.99096100298018
5,5,4,1.15,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
6,4,4,2.7,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
5,5,4,2.15,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
6,5,2,3.3,2,1.51708296926552,.0954359224347981,-1.79008099200287,-.059187366767515
4,6,6,2.5,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
5,5,3,1.65,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
4,4,5,2.2,2,-.794662507710522,-.87750374698895,1.08086636767474,-.197099962341576
5,5,3,2.2,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
6,4,2,1.6,2,1.51708296926552,-.87750374698895,-1.79008099200287,-.383500589908764
5,5,3,2.25,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,3,5,1.3,2,.361210230777501,-1.8504434164127,1.08086636767474,-.136122272653485
5,5,3,2.1,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
6,5,6,3.2,2,1.51708296926552,.0954359224347981,2.03784882090061,1.21678923753365
3,4,4,1.5,2,-1.95053524619855,-.87750374698895,.123883914448873,-.901385026246208
4,5,3,2.1,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
4,5,3,2.4,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
5,6,6,1.95,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
4,5,4,2.75,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,6,5,2.05,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
3,6,3,2.85,2,-1.95053524619855,1.06837559185855,-.833098538776997,-.571752731038999
5,6,4,3,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,5,1.45,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,3,1.35,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,4,1.9,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
8,5,3,3.4,2,3.82882844624157,.0954359224347981,-.833098538776997,1.03038860996646
5,5,4,2.8,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
6,5,3,2.7,2,1.51708296926552,.0954359224347981,-.833098538776997,.259806784307775
6,6,4,1.85,2,1.51708296926552,1.06837559185855,.123883914448873,.903114158524315
5,6,4,2.55,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,3,2.9,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,4,3,2.15,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,3,2.3,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,4,4,3.35,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
4,5,3,2.6,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
5,6,6,2,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
5,7,6,1.9,2,.361210230777501,2.04131526128229,2.03784882090061,1.4801247709868
5,5,5,2.25,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,6,5,2.75,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
3,3,4,2.45,2,-1.95053524619855,-1.8504434164127,.123883914448873,-1.22569824938746
5,4,3,2.2,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,4,2.95,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
4,5,4,1.8,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,6,3,3,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,3,3.05,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,4,3.1,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
4,5,6,1.95,2,-.794662507710522,.0954359224347981,2.03784882090061,.446207411874963
3,5,4,2.4,2,-1.95053524619855,.0954359224347981,.123883914448873,-.577071803104958
6,4,4,2.1,2,1.51708296926552,-.87750374698895,.123883914448873,.254487712241816
3,4,2,2.1,2,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
6,5,4,2.25,2,1.51708296926552,.0954359224347981,.123883914448873,.578800935383065
5,4,4,3.1,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
4,2,3,2.9,2,-.794662507710522,-2.82338308583645,-.833098538776997,-1.48371471077466
4,4,3,1.95,2,-.794662507710522,-.87750374698895,-.833098538776997,-.835088264492157
5,6,6,2.05,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
5,5,4,2.15,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,5,2.95,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,6,4,1.9,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
7,5,3,2.4,2,2.67295570775355,.0954359224347981,-.833098538776997,.645097697137116
3,4,4,1.4,2,-1.95053524619855,-.87750374698895,.123883914448873,-.901385026246208
4,5,4,2.55,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,5,5,1.9,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,3,3.55,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
4,5,3,2.75,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
4,4,5,2.25,2,-.794662507710522,-.87750374698895,1.08086636767474,-.197099962341576
5,5,4,1.95,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,3,2.35,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,6,2.1,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
5,6,5,2.45,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,5,4,2.65,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,5,2,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,4,4,1.36842105263158,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,5,6,2.5,2,.361210230777501,.0954359224347981,2.03784882090061,.831498324704304
6,4,6,2.4,2,1.51708296926552,-.87750374698895,2.03784882090061,.892476014392396
4,4,2,3.15,2,-.794662507710522,-.87750374698895,-1.79008099200287,-1.15408241556745
3,4,2,1.75,2,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
5,5,5,1.6,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,3,2.1,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,3,2.4,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
3,5,5,2.6,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
4,6,4,3.25,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,4,4,1.9,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,5,3,2.1,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
6,5,5,1.35,2,1.51708296926552,.0954359224347981,1.08086636767474,.897795086458355
3,2,4,2.15,2,-1.95053524619855,-2.82338308583645,.123883914448873,-1.55001147252871
5,5,4,1.9,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,5,4,1.8,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,4,4,1.9,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
3,6,4,2.75,2,-1.95053524619855,1.06837559185855,.123883914448873,-.252758579963709
4,4,3,1.95,2,-.794662507710522,-.87750374698895,-.833098538776997,-.835088264492157
5,5,4,2.95,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,3,2,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,4,1.2,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,5,2.05,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,4,1.55,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,5,1.35,2,-.794662507710522,1.06837559185855,1.08086636767474,.451526483940923
5,6,5,3.1,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,6,4,2.4,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,6,4,1.55,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,4,4,1.75,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,5,3,2.95,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
2,5,3,2.9,2,-3.10640798468657,.0954359224347981,-.833098538776997,-1.28135686700959
4,6,3,2.1,2,-.794662507710522,1.06837559185855,-.833098538776997,-.186461818209658
4,5,2,1.9,2,-.794662507710522,.0954359224347981,-1.79008099200287,-.829769192426197
5,5,2,1.8,2,.361210230777501,.0954359224347981,-1.79008099200287,-.444478279596856
4,6,4,2.65,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
6,4,3,2,2,1.51708296926552,-.87750374698895,-.833098538776997,-.0645064388334743
5,3,4,1.3,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
5,6,3,1.9,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,3,3,1.6,2,-.794662507710522,-1.8504434164127,-.833098538776997,-1.15940148763341
5,5,5,2.7,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,4,3,2.7,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
4,5,3,2.9,2,-.794662507710522,.0954359224347981,-.833098538776997,-.510775041350907
3,4,5,2.6,2,-1.95053524619855,-.87750374698895,1.08086636767474,-.582390875170917
6,6,5,2.4,2,1.51708296926552,1.06837559185855,1.08086636767474,1.2221083095996
5,4,2,1.65,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,5,3,2,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,4,4,2.25,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
4,4,4,3.75,2,-.794662507710522,-.87750374698895,.123883914448873,-.516094113416867
4,5,2,1.6,2,-.794662507710522,.0954359224347981,-1.79008099200287,-.829769192426197
5,5,4,2.25,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
3,5,5,1.9,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
3,6,6,1.65,2,-1.95053524619855,1.06837559185855,2.03784882090061,.385229722186871
5,4,5,3.05,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,7,6,1.7,2,.361210230777501,2.04131526128229,2.03784882090061,1.4801247709868
5,6,4,1.4,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
6,5,4,1,2,1.51708296926552,.0954359224347981,.123883914448873,.578800935383065
4,6,4,2.3,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
4,3,4,3.45,2,-.794662507710522,-1.8504434164127,.123883914448873,-.840407336558116
5,6,4,2.4,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,4,2.3,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,4,3.05,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,6,6,2.65,2,.361210230777501,1.06837559185855,2.03784882090061,1.15581154784555
5,6,2,2.9,2,.361210230777501,1.06837559185855,-1.79008099200287,-.120165056455607
6,6,4,2.35,2,1.51708296926552,1.06837559185855,.123883914448873,.903114158524315
2,6,4,3.35,2,-3.10640798468657,1.06837559185855,.123883914448873,-.63804949279305
4,3,3,2.5,2,-.794662507710522,-1.8504434164127,-.833098538776997,-1.15940148763341
4,4,3,1.8,2,-.794662507710522,-.87750374698895,-.833098538776997,-.835088264492157
5,5,4,2.75,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,3,3.15,2,-.794662507710522,1.06837559185855,-.833098538776997,-.186461818209658
5,6,5,2.45,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,3,4,2.7,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
5,4,3,2.3,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,7,4,2.55,2,.361210230777501,2.04131526128229,.123883914448873,.842136468836223
5,2,4,2.15,2,.361210230777501,-2.82338308583645,.123883914448873,-.779429646870024
5,5,6,2.3,2,.361210230777501,.0954359224347981,2.03784882090061,.831498324704304
5,5,4,2.15,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,5,1.6,2,.361210230777501,-.87750374698895,1.08086636767474,.188190950487765
5,5,4,1.3,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,4,2.3,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,5,4,2.1,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,5,4,2.4,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,7,3,2.55,2,.361210230777501,2.04131526128229,-.833098538776997,.523142317760933
5,5,5,2.7,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,5,3,3.25,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,5,5,1.4,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
4,6,6,2.25,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
4,5,4,3.15,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
4,5,5,2.2,2,-.794662507710522,.0954359224347981,1.08086636767474,.127213260799673
5,5,4,2.7,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,4,2.65,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
5,5,4,2.75,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,5,2,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
4,6,6,2.95,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
5,5,4,1.95,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
3,4,2,1.45,2,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
5,6,3,1.15,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
5,6,4,2.65,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,4,3,2.65,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,5,5,2.2,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,6,4,2.9,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,4,2.4,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,4,2,2.05,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,5,4,2.9,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
4,6,4,2.1,2,-.794662507710522,1.06837559185855,.123883914448873,.132532332865632
1,7,6,3.25,2,-4.26228072317459,2.04131526128229,2.03784882090061,-.0610388803305614
5,6,3,2.05,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,5,4,2.35,2,-.794662507710522,.0954359224347981,.123883914448873,-.191780890275617
5,6,4,1.65,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,3,1.5,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,4,1.3,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,4,3,1.45,2,.361210230777501,-.87750374698895,-.833098538776997,-.449797351662815
5,6,5,2.25,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,3,3,2.7,2,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
4,6,5,2,2,-.794662507710522,1.06837559185855,1.08086636767474,.451526483940923
5,6,4,2.8,2,.361210230777501,1.06837559185855,.123883914448873,.517823245694974
5,5,5,1.57894736842105,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
5,3,4,2.45,2,.361210230777501,-1.8504434164127,.123883914448873,-.455116423728775
3,6,4,1.9,2,-1.95053524619855,1.06837559185855,.123883914448873,-.252758579963709
3,5,5,2.9,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
5,3,3,2.25,2,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
5,4,2,3.15,2,.361210230777501,-.87750374698895,-1.79008099200287,-.768791502738106
5,5,3,1.7,2,.361210230777501,.0954359224347981,-.833098538776997,-.125484128521566
5,6,3,2.05,2,.361210230777501,1.06837559185855,-.833098538776997,.198829094619683
4,6,6,1.55,2,-.794662507710522,1.06837559185855,2.03784882090061,.770520635016213
4,4,4,2.65,2,-.794662507710522,-.87750374698895,.123883914448873,-.516094113416867
5,4,4,1.55,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
3,5,5,1.85,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
5,4,4,3.1,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
3,5,5,2.45,2,-1.95053524619855,.0954359224347981,1.08086636767474,-.258077652029668
3,4,2,1.65,2,-1.95053524619855,-.87750374698895,-1.79008099200287,-1.53937332839679
5,5,4,2,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
5,6,5,2.65,2,.361210230777501,1.06837559185855,1.08086636767474,.836817396770264
5,5,4,1,2,.361210230777501,.0954359224347981,.123883914448873,.193510022553724
3,5,6,2.85,2,-1.95053524619855,.0954359224347981,2.03784882090061,.060916499045622
4,3,3,2,2,-.794662507710522,-1.8504434164127,-.833098538776997,-1.15940148763341
5,3,5,2.3,2,.361210230777501,-1.8504434164127,1.08086636767474,-.136122272653485
5,3,3,3.1,2,.361210230777501,-1.8504434164127,-.833098538776997,-.774110574804065
5,4,4,3.4,2,.361210230777501,-.87750374698895,.123883914448873,-.130803200587525
5,5,5,1.85,2,.361210230777501,.0954359224347981,1.08086636767474,.512504173629014
